"Время","Rambler, Визиты","Rambler, Доля","Mail.ru, Визиты","Mail.ru, Доля","Google, Визиты","Google, Доля","Яндекс, Визиты","Яндекс, Доля","Остальные, Визиты","Остальные, Доля"
"2020-06-15 - 2020-06-15","251982","8.407661985228563E-4","3455726","0.011530417300269847","114456264","0.3818961591717205","178450598","0.5954204304457876","3090628","0.010312226883699227"
"2020-06-16 - 2020-06-16","238021","8.09999201778781E-4","3344552","0.011381703506445337","112024127","0.3812245703108751","175227653","0.596309817451272","3019023","0.010273909529628818"
"2020-06-17 - 2020-06-17","225547","7.764700214604296E-4","3332321","0.011471876630516213","110681308","0.3810324127478017","173285833","0.5965552832371898","2952400","0.010163957363031974"
"2020-06-18 - 2020-06-18","221246","7.655820026559548E-4","3283158","0.011360777942543232","109808249","0.37997170198586083","172807174","0.5979681546524505","2870770","0.009933783416489499"
"2020-06-19 - 2020-06-19","205420","7.41088221130393E-4","3035147","0.01094981837746689","105966869","0.3822938294516959","165310991","0.5963880257691188","2668545","0.009627238180588084"
"2020-06-20 - 2020-06-20","148178","6.070333990449644E-4","2308725","0.009458038198721035","95199780","0.39000017574628365","144186410","0.5906812519968608","2258797","0.00925350065908953"
"2020-06-21 - 2020-06-21","167495","6.459189307514439E-4","2488105","0.009594997589165774","100472605","0.38745728285269515","153685058","0.5926629949301987","2499465","0.009638805697188916"
"2020-06-22 - 2020-06-22","242442","8.040906157409409E-4","3468816","0.011504782147202332","114742855","0.3805596923339335","179969183","0.5968913437971312","3087498","0.010240091105992047"
"2020-06-23 - 2020-06-23","230887","7.867987273016786E-4","3328199","0.011341577210526012","111856223","0.3811749206199256","175123382","0.5967718151232668","2912470","0.009924888318979934"
"2020-06-24 - 2020-06-24","167013","6.26060147521727E-4","2583795","0.009685539921239068","104753796","0.3926770788933848","156767859","0.5876555054529006","2495835","0.0093558155849538"
"2020-06-25 - 2020-06-25","225821","7.733818502549706E-4","3341620","0.011444233523228639","111355357","0.38136493963122464","174181704","0.5965298555939598","2887093","0.00988758940133191"
"2020-06-26 - 2020-06-26","206681","7.530039824201599E-4","3039115","0.01107245319130856","105388768","0.38396447668800865","163205472","0.594608940196544","2635272","0.00960112594171859"
"2020-06-27 - 2020-06-27","146604","6.141149395171306E-4","2150915","0.009010047714465423","93803865","0.3929384933627192","140479208","0.5884585708734714","2143449","0.00897877310982684"
"2020-06-28 - 2020-06-28","162905","6.405855374530747E-4","2322091","0.009131075849421121","98737317","0.3882612398460429","150686229","0.5925380988351622","2397855","0.009428999931920706"
"2020-06-29 - 2020-06-29","242355","8.151963922826149E-4","3265069","0.010982535822878859","113474755","0.3816888898151622","177295410","0.5963589717574099","3018869","0.01015440621226641"
"2020-06-30 - 2020-06-30","228220","7.920680881469537E-4","3112450","0.010802174747844125","110185520","0.38241361041047206","171728552","0.5960069488339529","2877053","0.009985197919583988"
"2020-07-01 - 2020-07-01","175320","6.560613321997427E-4","2462846","0.009216164885710745","104044899","0.38934425648259","157951409","0.5910666884061513","2596639","0.009716828893348208"
"2020-07-02 - 2020-07-02","228740","7.894621512468805E-4","3089745","0.010663796163785488","111228437","0.38388843732555794","172303284","0.5946792045708761","2891360","0.00997909978853362"
"2020-07-03 - 2020-07-03","208107","7.747258168731507E-4","2503134","0.009318487762991908","103746811","0.3862211886191208","159533004","0.5938980276594618","2629139","0.009787570141552461"
"2020-07-04 - 2020-07-04","144074","6.189681096093821E-4","1824183","0.007837021968513205","91062831","0.391222485387708","137568783","0.5910205141439351","2164948","0.009301010390234274"
"2020-07-05 - 2020-07-05","154326","6.278822359236072E-4","1932099","0.007860831228346264","96162021","0.3912394849630838","145202819","0.5907641658316216","2336864","0.009507635741024742"
"2020-07-06 - 2020-07-06","226611","8.001828085318765E-4","2748120","0.009703846590777237","108979278","0.38481514463912236","168367350","0.594519502531075","2877677","0.010161323430493599"
"2020-07-07 - 2020-07-07","219868","7.848422484321851E-4","2667432","0.00952168268424673","107778460","0.3847266945574541","166686939","0.5950067858398607","2790222","0.009959994670006314"
"2020-07-08 - 2020-07-08","219397","7.829885090796663E-4","2603675","0.009292048689717728","107677004","0.3842798981942564","166940325","0.5957800524939947","2764222","0.00986501211295147"
"2020-07-09 - 2020-07-09","216636","7.856269193187562E-4","2555619","0.009267910605450989","105709007","0.38335198911378915","164538945","0.5966977993884132","2729000","0.009896673973027962"
"2020-07-10 - 2020-07-10","199748","7.592851410298748E-4","2413371","0.00917374261615841","102290456","0.38882803988009995","155652951","0.5916703689235997","2517238","0.00956856343911208"
"2020-07-11 - 2020-07-11","137985","6.101375801544286E-4","1758644","0.007776314777063484","89582721","0.39611395886936485","132620495","0.5864169866158097","2054066","0.009082602157607613"
"2020-07-12 - 2020-07-12","150125","6.305927115319418E-4","1859526","0.007810847910102552","93497352","0.39273104891747823","140375509","0.5896404519765962","2187160","0.009187058484291103"
"2020-07-13 - 2020-07-13","227613","7.987021508501196E-4","2705911","0.009495138395913231","109683272","0.38488252102770365","169510169","0.594817240541038","2851609","0.010006397884494993"
"2020-07-14 - 2020-07-14","225444","7.886172562716128E-4","2703124","0.009455697344981225","109251950","0.3821701755261769","170825747","0.5975591805489997","2866252","0.010026329323570478"
"2020-07-15 - 2020-07-15","219621","7.797250234579464E-4","2653146","0.009419519659264627","107679722","0.38229756609065224","168311732","0.5975606575962572","2800460","0.009942531630367955"
"2020-07-16 - 2020-07-16","217595","7.852843597148543E-4","2599111","0.009380000539823224","105800780","0.3818272376646162","165690682","0.5979654915098579","2782541","0.010041985925987868"
"2020-07-17 - 2020-07-17","196520","7.514840059657552E-4","2417103","0.009242897645388992","100996505","0.386206280103503","155372825","0.5941389830511715","2526272","0.009660355193970691"
"2020-07-18 - 2020-07-18","135820","6.042729500826541E-4","1760591","0.007832996005440806","88590050","0.39414350509107526","132240400","0.5883470521875293","2039116","0.009072173765872047"
"2020-07-19 - 2020-07-19","148420","6.176420046234178E-4","1897180","0.00789501454205266","93516216","0.38916280228430494","142516399","0.5930744803265791","2222799","0.009250060842439891"
"2020-07-20 - 2020-07-20","223597","7.88988327491501E-4","2719070","0.009594558476331594","108332213","0.3822629621520997","169274912","0.5973064473367308","2847303","0.010047043707346402"
"2020-07-21 - 2020-07-21","224752","7.864856574339927E-4","2703016","0.009458795987642385","108794167","0.3807087454526705","171134519","0.5988593858357885","2910995","0.010186587066464662"
"2020-07-22 - 2020-07-22","216015","7.584718503749345E-4","2653699","0.009317667712279765","108962770","0.382590069133525","170092093","0.5972273430634699","2878346","0.010106448240350398"
"2020-07-23 - 2020-07-23","217110","7.724071668939749E-4","2656550","0.009451145775008931","107431743","0.3822073983009148","167972237","0.5975908972318793","2804682","0.009978151525302969"
"2020-07-24 - 2020-07-24","196911","7.358601771266356E-4","2452195","0.009163899665580136","103622046","0.38723756988580826","158761987","0.5932965851313365","2559817","0.009566085140148457"
"2020-07-25 - 2020-07-25","137351","5.989655375749169E-4","1799009","0.00784518782380262","90298343","0.393776496400603","135010106","0.5887572767459758","2068885","0.009022073492043611"
"2020-07-26 - 2020-07-26","147198","6.145991562407605E-4","1882234","0.007858934416552343","93827707","0.39176095839756864","141429548","0.5905140074478739","2215757","0.009251500581764419"
"2020-07-27 - 2020-07-27","217110","7.757036566647509E-4","2670944","0.009542909251286336","107464596","0.38395596738611837","166711827","0.5956380351580367","2823336","0.01008738454789384"
"2020-07-28 - 2020-07-28","213676","7.634130791243093E-4","2635168","0.00941482298849589","107326293","0.38345109329137483","166999002","0.5966473648304288","2721511","0.009723305810576191"
"2020-07-29 - 2020-07-29","210066","7.443461840975906E-4","2612015","0.00925539305768505","107436370","0.38068917408241615","169142918","0.5993396626794991","2814090","0.00997142399630206"
"2020-07-30 - 2020-07-30","208610","7.57847439210943E-4","2554215","0.009279062829893958","104240447","0.3786892086724223","165499206","0.6012326804014396","2764006","0.010041200657033131"
"2020-07-31 - 2020-07-31","194932","7.315875987577768E-4","2329665","0.008743325997065829","101835354","0.38219215983783145","159508330","0.5986411473055375","2582381","0.00969177926080739"
"2020-08-01 - 2020-08-01","141957","5.917757070980173E-4","1837490","0.007659938883151488","93428241","0.3894740194615198","142293165","0.5931770770944007","2182262","0.009097188853829916"
"2020-08-02 - 2020-08-02","152901","6.130449154824279E-4","1944249","0.007795318303227545","97039489","0.3890724412035434","147906917","0.5930215200131554","2368838","0.009497675564591228"
"2020-08-03 - 2020-08-03","216355","7.683042935995906E-4","2597289","0.009223305633884068","107807339","0.3828376577164688","168086426","0.596896410028009","2893256","0.010274322328038536"
"2020-08-04 - 2020-08-04","210723","7.534407908910419E-4","2594596","0.009276986671045562","107373635","0.38391479086405406","166605223","0.5956975317535267","2896725","0.010357249920482594"
"2020-08-05 - 2020-08-05","205224","7.516816222644915E-4","2550490","0.009341775137261542","104905312","0.38424061078783484","162549506","0.5953761566306655","2809313","0.010289775821973674"
"2020-08-06 - 2020-08-06","207305","7.734956702264146E-4","2527159","0.009429326569420495","102902844","0.38395072134287245","159651837","0.5956923598716543","2721405","0.010154096545826274"
"2020-08-07 - 2020-08-07","194334","7.499691690404589E-4","2398930","0.009257893825507775","100190625","0.3866532864907542","153798182","0.5935343005056926","2540581","0.009804550009005002"
"2020-08-08 - 2020-08-08","140724","6.267506833134138E-4","1787586","0.00796147598832816","88093435","0.39234686749719877","132415632","0.5897472203559985","2092095","0.00931768547516114"
"2020-08-09 - 2020-08-09","152323","6.373353867022616E-4","1927177","0.008063510425468934","92606667","0.38747599458816173","142024259","0.5942443756416769","2289327","0.009578783957990115"
"2020-08-10 - 2020-08-10","224531","7.931160223714169E-4","2755687","0.0097339766550749","107906728","0.38116142046521145","169293589","0.5979996433484083","2919281","0.010311843508933967"
"2020-08-11 - 2020-08-11","219959","7.802691081495964E-4","2694320","0.009557666035350318","107487653","0.381295128380304","168582580","0.5980195370326196","2916947","0.010347399443576488"
"2020-08-12 - 2020-08-12","217823","7.861210596332857E-4","2605537","0.009403357346807879","104770247","0.37811478856539976","166630285","0.6013670558719529","2861930","0.010328677156206138"
"2020-08-13 - 2020-08-13","217252","7.819104197323076E-4","2600487","0.009359397757803884","105526307","0.37979912267399313","166656621","0.599812883090964","2847018","0.01024668605750665"
"2020-08-14 - 2020-08-14","200611","7.579178511742305E-4","2458130","0.009286931461918396","101372542","0.3829902607569347","158041170","0.5970870189743397","2614544","0.009877870955632927"
"2020-08-15 - 2020-08-15","144964","6.208907836518948E-4","1845244","0.007903306980967391","91421060","0.3915626885687956","137910416","0.5906797981843686","2155771","0.009233315482216474"
"2020-08-16 - 2020-08-16","154293","6.385367183257617E-4","1926672","0.00797347135754786","94659825","0.3917467027849021","142610124","0.5901875041576089","2284368","0.009453784981615391"
"2020-08-17 - 2020-08-17","225423","8.044414024071206E-4","2722806","0.009716567861853148","107742652","0.38448893890127606","166641058","0.5946729765646199","2891082","0.01031707526984373"
"2020-08-18 - 2020-08-18","222629","8.025195398506831E-4","2701288","0.009737439429562959","106564814","0.3841383894081796","165037185","0.594916052106653","2886644","0.01040559951575372"
"2020-08-19 - 2020-08-19","219668","7.926809067066052E-4","2697557","0.009734244080397463","106067752","0.3827497943609963","165251458","0.5963166030647545","2883902","0.010406677587145112"
"2020-08-20 - 2020-08-20","212676","7.787001283495354E-4","2722394","0.009967878638012776","106156153","0.3886842425388521","161121335","0.5899358848405485","2904130","0.010633293854237131"
"2020-08-21 - 2020-08-21","192776","7.358712835705963E-4","2425912","0.009260276057545092","102577791","0.3915635282867493","154083432","0.5881726609266854","2689817","0.010267663445449698"
"2020-08-22 - 2020-08-22","141796","6.209720853874893E-4","1799874","0.00788224993099045","90846334","0.3978464658649635","133331380","0.583902684745633","2225824","0.009747627373025494"
"2020-08-23 - 2020-08-23","156178","6.465755433630791E-4","1935166","0.008011570182405694","95127095","0.39382533479860315","141924437","0.5875659181816523","2403532","0.009950601293975772"
"2020-08-24 - 2020-08-24","225042","8.011559184477658E-4","2742402","0.009763029092627109","108051163","0.38466521241641227","166804487","0.5938287163449196","3073539","0.010941886227593194"
"2020-08-25 - 2020-08-25","217737","7.821740234875934E-4","2701169","0.009703377124007217","107207539","0.38512036138935085","165205725","0.5934665519706568","3041943","0.010927535492497465"
"2020-08-26 - 2020-08-26","222798","7.961174219705553E-4","2704654","0.009664459150451757","106945799","0.3821462211979515","166930217","0.5964867458730571","3052234","0.010906456356569071"
"2020-08-27 - 2020-08-27","213147","7.75162074160412E-4","2651358","0.009642322747314304","105908137","0.38516127905804487","163244435","0.5936789860037653","2953806","0.010742250116715086"
"2020-08-28 - 2020-08-28","198692","7.579608366275979E-4","2489365","0.009496311769328712","99832464","0.3808361581545032","156827940","0.5982598021509811","2791732","0.010649767088559366"
"2020-08-29 - 2020-08-29","144026","6.275182712859353E-4","1895842","0.008260143963390431","90279953","0.393347868012272","134893751","0.5877292532931235","2303251","0.010035216459928083"
"2020-08-30 - 2020-08-30","156465","6.488874558838747E-4","2047576","0.008491652327158667","93651536","0.3883891409238942","142799130","0.5922127259651084","2473394","0.010257593327954754"
"2020-08-31 - 2020-08-31","216752","7.929046302598558E-4","2752557","0.010069181324067035","105788000","0.3869851029099138","161662437","0.591380447868496","2944782","0.010772363267263411"
"2020-09-01 - 2020-09-01","213391","7.973851271290086E-4","2699252","0.010086383208163564","102561467","0.3832447872793728","159292786","0.5952345619793897","2846573","0.010636882405944969"
"2020-09-02 - 2020-09-02","223848","7.626694808291935E-4","2933849","0.00999587708472378","113681633","0.38732314793933786","173648912","0.5916368498337904","3017668","0.01028145566131871"
"2020-09-03 - 2020-09-03","223737","7.591077689865861E-4","2962941","0.010052836733078947","113722267","0.3858434518495683","174836397","0.5931949890466175","2991465","0.01014961460174874"
"2020-09-04 - 2020-09-04","198083","7.295621693682832E-4","2631977","0.009693869993121195","105254352","0.387663723694476","160642084","0.5916630265842197","2782922","0.010249817558814848"
"2020-09-05 - 2020-09-05","146991","6.019758647284128E-4","2097123","0.008588399503145385","96226687","0.3940795226699276","143298188","0.5868526007396009","2411897","0.009877501222597743"
"2020-09-06 - 2020-09-06","158505","5.932183849098118E-4","2305809","0.00862968544140884","104772790","0.3921210388712966","157367837","0.5889624560858681","2590082","0.009693601216516672"
"2020-09-07 - 2020-09-07","230103","7.366463933081494E-4","3108692","0.009952094278240169","121592520","0.38926346597501565","184221043","0.589760963122669","3213252","0.010286830230767081"
"2020-09-08 - 2020-09-08","231569","7.303196677897508E-4","3131220","0.00987520587892431","122382098","0.38596726312577556","188092667","0.5932045052538475","3241405","0.010222706073662869"
"2020-09-09 - 2020-09-09","227167","7.234972209785308E-4","3117303","0.009928202852738455","121015181","0.3854175437000704","186433816","0.5937673507702383","3191153","0.010163405455974247"
"2020-09-10 - 2020-09-10","226481","7.414164532495778E-4","3062531","0.010025613062406484","117873099","0.38587367149613594","181188539","0.5931454027262897","3120046","0.01021389626191836"
"2020-09-11 - 2020-09-11","198523","7.117371377782998E-4","2741246","0.009827811296354644","108667249","0.3895897038302958","164528234","0.5898603907400066","2792163","0.0100103569955646"
"2020-09-12 - 2020-09-12","143409","5.923368980345657E-4","2142533","0.008849523747858867","95296887","0.3936145042356515","142182758","0.5872720249616087","2341566","0.009671610156846543"
"2020-09-13 - 2020-09-13","162741","6.020287749341647E-4","2418997","0.008948610371568442","104658254","0.3871629180253817","160494799","0.5937193898604225","2586175","0.009567052967693227"
"2020-09-14 - 2020-09-14","236100","7.367557252160897E-4","3269167","0.010201514205580298","123400733","0.3850749535519359","190317517","0.5938903865254573","3235479","0.010096389991810372"
"2020-09-15 - 2020-09-15","226326","7.111929258768454E-4","3176527","0.009981723404543879","123297303","0.3874418744346383","188339025","0.5918249880550283","3195143","0.010040221179912698"
"2020-09-16 - 2020-09-16","230777","7.32053616471338E-4","3167473","0.010047622010535358","122080446","0.38725450107564396","186554226","0.5917734254770246","3213113","0.010192397820324687"
"2020-09-17 - 2020-09-17","226208","7.191277836548976E-4","3175084","0.010093768212610195","121506479","0.38627583879871785","186417718","0.5926322693244436","3233349","0.010278995880573542"
"2020-09-18 - 2020-09-18","210199","7.316292180713471E-4","2848537","0.009914761240335591","111543914","0.38824536073167615","169745249","0.5908238564274622","2954733","0.010284392382454748"
"2020-09-19 - 2020-09-19","153897","6.040447791715837E-4","2216708","0.008700565276437377","99958884","0.3923380053673428","149911585","0.5884020497903604","2536395","0.009955334786687907"
"2020-09-20 - 2020-09-20","166196","6.003889190493441E-4","2426294","0.008765072757201795","107248411","0.3874386721103383","164246870","0.5933476180927227","2726132","0.009848248120687781"
"2020-09-21 - 2020-09-21","236854","7.300070405886461E-4","3308393","0.010196788667424626","125084232","0.3855217561308807","192443582","0.5931298174238072","3381344","0.010421630737298822"
"2020-09-22 - 2020-09-22","231123","7.219185211702295E-4","3227160","0.010080115673384814","123606275","0.3860873182476893","189805586","0.5928625362035315","3280944","0.010248111354224104"
"2020-09-23 - 2020-09-23","218115","6.855804842633889E-4","3198189","0.010052568431267193","123433367","0.38797656063141284","188079507","0.5911727276394537","3217276","0.010112562813602819"
"2020-09-24 - 2020-09-24","213691","6.786847886546107E-4","3146871","0.009994494291094728","122277156","0.3883534906811558","186052611","0.5909049841835805","3170124","0.010068346055514314"
"2020-09-25 - 2020-09-25","188839","6.66175332123534E-4","2790821","0.009845297351565797","110572274","0.39007049050039666","167053390","0.5893213137414002","2862092","0.010096723074513791"
"2020-09-26 - 2020-09-26","139404","5.6461143175089E-4","2169336","0.008786203444009849","97690258","0.39566322657523345","144452184","0.5850574906586828","2451364","0.00992846789032301"
"2020-09-27 - 2020-09-27","159310","5.816060859850804E-4","2416860","0.008823429068946717","107604446","0.39284037833565333","161019982","0.5878488575507381","2713317","0.00990572895867667"
"2020-09-28 - 2020-09-28","235807","7.183008647220579E-4","3367831","0.010258880862475471","127149470","0.3873149408200408","194077530","0.591187104802322","3453806","0.01052077265043969"
"2020-09-29 - 2020-09-29","230139","6.982189904661566E-4","3355604","0.010180571034393116","128044437","0.38847417229129955","194527792","0.5901781034411834","3450651","0.010468934242657844"
"2020-09-30 - 2020-09-30","221700","6.853065070137225E-4","3282027","0.010145216325190469","124962985","0.386278514913659","191678030","0.5925042905303182","3360139","0.010386671723818597"
"2020-10-01 - 2020-10-01","214281","6.719593051201783E-4","3207187","0.010057350618629134","124266922","0.3896860410234384","187963367","0.589430390362977","3238090","0.010154258689835303"
"2020-10-02 - 2020-10-02","190154","6.584216831638947E-4","2837344","0.009824504413238625","113509894","0.39303604164643","169309385","0.5862457284471737","2955984","0.010235303809993702"
"2020-10-03 - 2020-10-03","144827","5.701975567778606E-4","2281483","0.008982413724169","101090485","0.3980027726907895","147899014","0.582292365599333","2578615","0.010152250428930676"
"2020-10-04 - 2020-10-04","157248","5.656434110166759E-4","2534922","0.009118474808844718","108804126","0.39138390926007444","163692141","0.588823902319029","2810028","0.010108070201035102"
"2020-10-05 - 2020-10-05","224891","6.876550316710991E-4","3305178","0.010106328320246787","128453621","0.3927759617637983","191621330","0.5859255005758707","3435414","0.010504554308413133"
"2020-10-06 - 2020-10-06","222045","6.754067823616324E-4","3323022","0.010107823174297627","128147666","0.38979397311451813","193641347","0.5890097913010532","3423353","0.010413005627769334"
"2020-10-07 - 2020-10-07","222253","6.755509695779386E-4","3389174","0.010301592247431263","128127380","0.38945065213284397","193849717","0.5892175325946511","3406637","0.010354672055495673"
"2020-10-08 - 2020-10-08","218732","6.693005548191691E-4","3351993","0.01025680181523495","127837965","0.39117285491584913","192024897","0.5875791841211794","3373254","0.010321858592917278"
"2020-10-09 - 2020-10-09","200762","6.715407790062361E-4","2998262","0.01002906525709445","116731409","0.39046184703457615","175921329","0.5884497381002001","3105511","0.010387808829123218"
"2020-10-10 - 2020-10-10","149488","5.741646347800858E-4","2355958","0.009048938808648328","103040897","0.39576714514487743","152140674","0.5843532224821129","2670363","0.010256528929581333"
"2020-10-11 - 2020-10-11","165433","5.783365375316301E-4","2657987","0.009292045712669691","111694425","0.3904720764060759","168604825","0.589424907374142","2927042","0.010232633969580785"
"2020-10-12 - 2020-10-12","234207","6.918520972543052E-4","3454711","0.010205284431112299","131650030","0.3888967851477206","199585732","0.5895801887485672","3597095","0.010625889575345633"
"2020-10-13 - 2020-10-13","226161","6.753652647282318E-4","3401658","0.01015808055184098","130088473","0.3884720884933142","197650460","0.5902266758705382","3505371","0.010467789819578384"
"2020-10-14 - 2020-10-14","222631","6.675790195624663E-4","3376109","0.010123565613755579","129042193","0.3869445885125187","197418556","0.5919772451182352","3430620","0.010287021735928006"
"2020-10-15 - 2020-10-15","220166","6.684551767870934E-4","3271543","0.009932868174157582","127596118","0.3873998965100735","194865251","0.5916385173317694","3412312","0.010360262807212379"
"2020-10-16 - 2020-10-16","202747","6.675928745241893E-4","2957004","0.009736641234343917","118176724","0.3891250616631159","179162943","0.5899367395107376","3199150","0.010533964717278483"
"2020-10-17 - 2020-10-17","153722","5.758830904504073E-4","2315339","0.008673869574689085","104544475","0.3916511322550796","157129288","0.5886476885137593","2789827","0.010451426566021705"
"2020-10-18 - 2020-10-18","179274","6.018352722804236E-4","2700741","0.009066575159219426","114835094","0.38550938822605635","176978585","0.5941294046614628","3185158","0.010692796680980898"
"2020-10-19 - 2020-10-19","227351","6.660520948355107E-4","3467036","0.010157098894089446","131674330","0.38575578437113683","202275692","0.5925909645917659","3696759","0.010830100048172331"
"2020-10-20 - 2020-10-20","227490","6.642328223023996E-4","3430078","0.010015255134983385","132114909","0.38575347871684346","203079422","0.5929580096997672","3633435","0.01060902362610365"
"2020-10-21 - 2020-10-21","210182","6.210167757910026E-4","3394334","0.010029109803112432","130202051","0.384703056938252","201066541","0.5940836751542445","3575076","0.01056314132859995"
"2020-10-22 - 2020-10-22","225056","6.742951882625418E-4","3363624","0.01007782720000535","126718935","0.37966536387500793","199818217","0.5986797163830355","3638970","0.010902797353688603"
"2020-10-23 - 2020-10-23","203815","6.599744355470808E-4","3048598","0.009871681398621102","118546937","0.38386746722473986","183691397","0.5948120896397701","3331821","0.010788787301321838"
"2020-10-24 - 2020-10-24","158351","5.578613817389128E-4","2447058","0.008620843297959977","111410543","0.39249287632072144","166964015","0.5882045336535706","2873702","0.010123885346009038"
"2020-10-25 - 2020-10-25","170905","5.843137530964518E-4","2615858","0.008943458679075382","113594635","0.38837311669331825","172968351","0.5913682240994377","3138660","0.01073088677507217"
"2020-10-26 - 2020-10-26","230671","6.939443484375767E-4","3323842","0.009999355666726427","127256637","0.38283539780606235","197867854","0.5952602582065867","3726614","0.011211043972187019"
"2020-10-27 - 2020-10-27","219972","6.651054010887141E-4","3269057","0.00988429194246026","127062731","0.3841857539376939","196509910","0.5941656324825756","3670872","0.011099216236181562"
"2020-10-28 - 2020-10-28","213511","6.543650656027404E-4","3219771","0.009867902176659756","124222140","0.38071400906938196","195053830","0.597797828983124","3578032","0.010965894705231603"
"2020-10-29 - 2020-10-29","211858","6.61069005415631E-4","3181866","0.009928503960132787","122678254","0.38279787101693663","190897138","0.5956639879275291","3508774","0.010948568089985865"
"2020-10-30 - 2020-10-30","200372","6.658610505184637E-4","2969964","0.00986955936479158","115114999","0.38254144373750776","179348822","0.5959984180732286","3287484","0.010924717773953652"
"2020-10-31 - 2020-10-31","157726","5.864928974496424E-4","2375088","0.00883159556964531","104368411","0.3880865029836877","159090446","0.5915664927221629","2939122","0.010928915827054434"
"2020-11-01 - 2020-11-01","171645","6.004522612938758E-4","2574203","0.009005132758772344","109798656","0.3841000395131136","170100387","0.5950488626007946","3214637","0.011245512866025582"
"2020-11-02 - 2020-11-02","224605","6.838063947407581E-4","3322243","0.010114516632678348","126142512","0.3840388965261808","194947880","0.5935157587104203","3825614","0.011647021735979923"
"2020-11-03 - 2020-11-03","208994","6.579285599967907E-4","3132249","0.009860551375261432","121468803","0.3823927703298844","189223251","0.595688780770459","3621252","0.011399968964398493"
"2020-11-04 - 2020-11-04","176068","5.866003401507693E-4","2535070","0.008446014746041362","113975035","0.3797271184979431","180166607","0.6002555430288864","3297063","0.010984723386978416"
"2020-11-05 - 2020-11-05","216556","6.472944231339218E-4","3274293","0.009786990887375266","125831922","0.37611657660292314","201524105","0.6023634962483371","3708764","0.011085641838230555"
"2020-11-06 - 2020-11-06","201755","6.342586041602063E-4","3076152","0.009670520550690825","120583344","0.37907870164511415","190754603","0.5996765791971169","3479949","0.010939940002917927"
"2020-11-07 - 2020-11-07","156172","5.477152243470451E-4","2537970","0.00890098614307347","109023537","0.3823595204458121","170359062","0.5974710694803304","3056834","0.010720708706436974"
"2020-11-08 - 2020-11-08","170322","5.526192128356855E-4","2785002","0.009036094062926749","116434273","0.3777774820185021","185513516","0.6019089323886542","3305498","0.010724872317081368"
"2020-11-09 - 2020-11-09","229168","6.388784536251014E-4","3539139","0.00986647198336717","135703509","0.3783165537135203","215358112","0.6003790126465361","3873670","0.010799083202951315"
"2020-11-10 - 2020-11-10","223473","6.257273979851092E-4","3484281","0.009756033543107912","134961984","0.3778953657722765","214653930","0.6010338836735435","3817478","0.010688989613087034"
"2020-11-11 - 2020-11-11","221630","6.246085099957371E-4","3431355","0.009670412551623979","134292324","0.3784691982019798","213018023","0.6003378150442975","3866928","0.010897965692103035"
"2020-11-12 - 2020-11-12","219711","6.284039979960951E-4","3381147","0.009670550371226307","132747216","0.37967548851560096","209512005","0.5992334547208736","3773279","0.010792102394303007"
"2020-11-13 - 2020-11-13","199053","6.263620435420002E-4","3045569","0.009583522090037155","120339622","0.3786738785900832","190740605","0.6002053479939387","3467396","0.010910889282398946"
"2020-11-14 - 2020-11-14","152323","5.396952398311534E-4","2373244","0.008408634872985996","108963638","0.3860687929156134","167715463","0.5942322369384658","3034249","0.010750640033103585"
"2020-11-15 - 2020-11-15","170549","5.528640253866016E-4","2667070","0.008645767821493199","117395991","0.38055937090519004","184936647","0.5995040668776773","3312466","0.01073793037025286"
"2020-11-16 - 2020-11-16","230337","6.381766658986411E-4","3540763","0.009810114423984294","136391874","0.3778902712329654","216919157","0.6010009003495048","3847706","0.01066053732764687"
"2020-11-17 - 2020-11-17","227319","6.384496267291713E-4","3488464","0.009797722753743205","132888708","0.37323209243011735","215662809","0.6057119726261974","3781150","0.010619762563212959"
"2020-11-18 - 2020-11-18","184606","5.189632145781215E-4","3477896","0.009777039143518578","133506553","0.37531277375667293","214753830","0.6037146027743597","3797896","0.010676621110870664"
"2020-11-19 - 2020-11-19","213197","6.089237477188387E-4","3417789","0.0097617362664213","130946782","0.37400434925051373","211811507","0.6049665645033234","3731739","0.010658426232022738"
"2020-11-20 - 2020-11-20","199034","6.214462857330053E-4","3105697","0.009696955621964777","120012771","0.37471733863800016","193527210","0.6042523681520309","3430756","0.01071189130227108"
"2020-11-21 - 2020-11-21","156678","5.53677282348433E-4","2465672","0.008713326517587827","108140591","0.3821531327718851","169167723","0.5978141483278604","3046451","0.010765715100318271"
"2020-11-22 - 2020-11-22","174692","5.651497031555164E-4","2754155","0.008910023817314365","116917548","0.378242378276457","185908969","0.6014379516194107","3352115","0.010844496583662409"
"2020-11-23 - 2020-11-23","234365","6.487594605760448E-4","3606953","0.00998461750945383","135880718","0.37613936087882427","217619500","0.6024052628627508","3909458","0.010821999288395036"
"2020-11-24 - 2020-11-24","228471","6.296006345217878E-4","3581749","0.009870274315330082","136912976","0.37729294555486825","218265492","0.6014771776611044","3893729","0.010730001834175393"
"2020-11-25 - 2020-11-25","224541","6.287619596620225E-4","3514058","0.009840100446893919","135687697","0.37995404967354174","213862290","0.5988593288451007","3827484","0.010717759074801648"
"2020-11-26 - 2020-11-26","224279","6.317910908258729E-4","3486839","0.009822381120587287","135183028","0.3808088707425329","212312554","0.5980817646221317","3782478","0.010655192423922287"
